region,year,week,case_c,pop_total,case_per_capita(‰),AMB_TEMP,NO,NO2,NOx,O3,PM10,PM25,RH,SO2
北北基桃竹苗,2016,30,4556,832015,5.48,30.32,4.4,13.21,17.61,29.96,36.54,19.27,68.73,3.72
北北基桃竹苗,2016,31,4517,833346,5.42,30.22,4.06,11.59,15.64,28.31,31.53,14.18,69.82,2.95
北北基桃竹苗,2016,32,4533,831912,5.45,29.53,4.83,11.76,16.61,23.04,27.1,11.47,75.28,2.99
北北基桃竹苗,2016,33,4841,831626,5.82,28.91,4.54,11.67,16.19,25.1,26.04,10.34,75.98,2.67
北北基桃竹苗,2016,34,4942,833462,5.93,29.6,4.57,12.13,16.72,26.98,37.04,16.77,72.24,3.18
北北基桃竹苗,2016,35,4980,833822,5.97,28.27,3.57,14.51,18.02,46.33,47.35,23.78,67.38,3.2
北北基桃竹苗,2016,36,5325,833023,6.39,28.33,5.13,13.09,18.19,23.26,27.96,12.25,77.97,2.76
北北基桃竹苗,2016,37,5135,834664,6.15,27.59,5.88,11.45,17.34,20.44,26.19,9.82,80.57,2.42
北北基桃竹苗,2016,38,4760,831365,5.73,26.52,4.36,10.45,14.81,30.6,33.64,12.22,76.16,2.2
北北基桃竹苗,2016,39,5728,834452,6.86,27.19,3.81,9.81,13.58,25.55,31.61,13.02,79.17,2.29
北北基桃竹苗,2016,40,4581,830778,5.51,27.76,5.88,11.33,17.19,21.8,32.36,13.74,75.55,2.56
北北基桃竹苗,2016,41,5075,831035,6.11,24.52,5.66,11.48,17.07,28.01,23.69,8.56,87.36,2.11
北北基桃竹苗,2016,42,5229,833006,6.28,27.59,4.78,9.82,14.57,24.6,34.77,15.66,77.19,2.53
北北基桃竹苗,2016,43,5282,834572,6.33,27.64,5.41,15.8,21.23,27.97,44.57,21.77,78.25,3.59
北北基桃竹苗,2016,44,5672,834045,6.8,22.99,3.54,11.12,14.64,35.58,36.28,13.77,76.3,2.6
北北基桃竹苗,2016,45,6586,835734,7.88,22.06,5.33,15.56,20.88,30.31,37.28,16.91,78.54,2.82
北北基桃竹苗,2016,46,6626,836072,7.93,23.65,5.82,17.55,23.33,31.97,48.81,22.8,77.17,3.25
北北基桃竹苗,2016,47,6790,835494,8.13,22.27,7.24,17.03,24.24,23.78,31.01,13.43,82.4,3.09
北北基桃竹苗,2016,48,6798,836356,8.13,20.39,4.5,13.14,17.59,29.44,38.09,14.22,78.96,2.17
北北基桃竹苗,2016,49,6719,834199,8.05,20.4,3.91,13.38,17.28,31.64,42.9,17.6,78.93,2.78
北北基桃竹苗,2016,50,6896,834284,8.27,19.13,5.04,14.14,19.2,32.06,40.56,16.94,76.59,2.43
北北基桃竹苗,2016,51,7319,835525,8.76,19.85,7.66,17.7,25.39,27.13,41.93,20.08,71.86,2.81
北北基桃竹苗,2016,52,7176,835832,8.59,17.87,4.64,13.73,18.32,31.54,41.76,18.69,73.49,2.23
北北基桃竹苗,2017,1,7143,831829,8.59,21.03,6.69,17.32,23.98,24.68,46.98,23.34,81.77,2.84
北北基桃竹苗,2017,2,7284,833225,8.74,17.74,4.28,14.27,18.53,31.18,40.09,20.73,79.91,2.76
北北基桃竹苗,2017,3,7764,833338,9.32,16.11,5.2,13.94,19.16,29.23,32.58,13.17,80.3,2.19
北北基桃竹苗,2017,4,8500,835024,10.18,15.9,3.92,11.99,15.86,36.61,38.34,16.93,72.29,2.26
北北基桃竹苗,2017,5,6736,831723,8.1,17.78,4.58,12.32,16.88,29.93,36.24,17.24,78.22,2.15
北北基桃竹苗,2017,6,8546,833711,10.25,15.05,3.93,12.22,16.14,36.93,50.18,25.25,69.28,2.37
北北基桃竹苗,2017,7,7863,834103,9.43,17.37,5.82,16.85,22.67,36.55,44.31,21.63,66.09,2.51
北北基桃竹苗,2017,8,7260,833189,8.71,17.25,6.43,17.15,23.56,29.89,35.7,18.12,83.3,2.14
北北基桃竹苗,2017,9,7131,832550,8.57,15.48,6.21,18.11,24.32,36.11,49.49,24.21,75.0,2.77
北北基桃竹苗,2017,10,7478,833492,8.97,16.61,5.88,19.32,25.17,38.12,45.08,23.93,82.34,2.63
北北基桃竹苗,2017,11,7333,832947,8.8,17.46,4.68,16.35,21.04,35.54,39.52,18.31,83.88,2.31
北北基桃竹苗,2017,12,7407,833427,8.89,19.44,5.11,16.22,21.25,37.08,33.88,15.79,82.67,2.62
北北基桃竹苗,2017,13,7798,833576,9.35,18.56,5.1,18.75,23.88,43.94,66.32,32.45,70.54,3.04
北北基桃竹苗,2017,14,7813,834115,9.37,21.67,5.21,17.84,22.97,42.62,52.92,29.33,63.33,3.11
北北基桃竹苗,2017,15,7568,832450,9.09,22.53,6.1,17.88,23.97,31.12,42.84,21.23,78.84,3.01
北北基桃竹苗,2017,16,6604,831727,7.94,24.56,6.04,15.18,21.19,27.63,43.64,22.63,80.38,2.68
北北基桃竹苗,2017,17,7191,833147,8.63,20.88,5.75,17.84,23.56,41.05,42.57,18.82,72.67,2.72
北北基桃竹苗,2017,18,6894,833110,8.28,25.07,5.06,16.63,21.64,33.94,45.54,25.07,73.38,3.46
北北基桃竹苗,2017,19,6852,832753,8.23,26.17,4.72,15.12,19.84,30.72,47.66,19.86,77.13,3.18
北北基桃竹苗,2017,20,6742,832361,8.1,24.43,3.38,13.59,16.97,38.82,28.99,13.57,78.56,2.64
北北基桃竹苗,2017,21,6693,832824,8.04,24.83,4.04,13.33,17.34,32.5,30.03,13.04,78.82,2.91
北北基桃竹苗,2017,22,5772,832046,6.94,26.44,4.27,12.15,16.39,28.9,24.57,11.38,80.91,2.3
北北基桃竹苗,2017,23,5968,832268,7.17,28.02,5.16,13.53,18.66,25.47,35.21,18.3,80.41,3.15
北北基桃竹苗,2017,24,5903,832011,7.09,25.97,6.07,13.37,19.42,23.34,21.11,8.43,85.69,2.29
北北基桃竹苗,2017,25,6305,832046,7.58,28.06,8.06,12.24,20.27,17.51,24.45,10.3,75.94,2.75
北北基桃竹苗,2017,26,6234,829892,7.51,29.37,4.7,11.82,16.53,23.82,29.92,13.65,73.68,3.14
北北基桃竹苗,2017,27,6316,830523,7.6,28.87,5.79,12.13,17.89,19.44,23.93,9.19,75.99,2.7
北北基桃竹苗,2017,28,6127,831583,7.37,29.88,5.31,12.27,17.62,20.75,28.18,12.5,74.42,3.09
北北基桃竹苗,2017,29,5675,831750,6.82,30.49,4.55,11.24,15.65,24.49,30.44,14.54,70.3,3.13
北北基桃竹苗,2017,30,5230,829216,6.31,30.01,4.25,11.17,15.4,25.46,30.64,15.87,73.94,3.01
北北基桃竹苗,2017,31,4775,830858,5.75,29.26,5.17,12.71,17.8,24.3,31.31,14.0,76.63,2.75
北北基桃竹苗,2017,32,4387,823715,5.33,31.12,4.64,10.43,15.0,22.43,32.16,14.15,68.87,2.75
北北基桃竹苗,2017,33,4487,826115,5.43,30.21,4.6,12.19,16.79,24.98,31.29,17.19,71.84,3.46
北北基桃竹苗,2017,34,4463,829221,5.38,29.8,4.48,10.51,14.97,23.42,27.89,13.31,73.54,2.76
北北基桃竹苗,2017,35,4365,829020,5.27,29.19,3.85,9.62,13.5,25.53,25.84,11.72,73.5,2.49
北北基桃竹苗,2017,36,4630,824378,5.62,28.91,4.84,12.99,17.8,24.9,31.96,15.99,78.98,3.21
北北基桃竹苗,2017,37,4860,831064,5.85,28.62,4.96,13.07,18.04,29.72,35.57,16.31,71.91,3.04
北北基桃竹苗,2017,38,5176,828892,6.24,28.88,3.54,15.33,18.82,42.85,46.63,26.03,69.03,4.06
北北基桃竹苗,2017,39,4973,830080,5.99,29.88,4.31,13.94,18.21,31.33,36.93,19.77,71.71,3.32
北北基桃竹苗,2017,40,5206,830046,6.27,28.57,3.15,11.39,14.57,35.67,38.95,19.25,75.39,2.89
北北基桃竹苗,2017,41,4822,830670,5.8,27.79,3.73,8.06,11.84,23.6,25.26,10.53,78.69,2.15
北北基桃竹苗,2017,42,5246,830701,6.32,24.62,5.85,11.11,17.01,29.47,26.79,10.59,85.47,2.0
北北基桃竹苗,2017,43,6186,830567,7.45,22.06,3.84,13.42,17.22,48.35,46.75,21.49,68.42,2.24
北北基桃竹苗,2017,44,6341,832361,7.62,21.76,4.24,12.43,16.61,38.5,38.57,16.26,76.25,2.22
北北基桃竹苗,2017,45,6416,830542,7.73,23.77,3.85,12.35,16.12,34.06,34.7,15.96,81.1,2.31
北北基桃竹苗,2017,46,6538,832040,7.86,22.92,4.99,14.87,19.87,26.46,30.25,14.59,84.9,2.7
北北基桃竹苗,2017,47,6643,831936,7.98,18.56,4.85,13.21,18.03,28.07,24.62,10.34,85.57,2.15
北北基桃竹苗,2017,48,6821,830951,8.21,21.5,5.2,12.91,18.09,29.57,29.78,13.72,83.97,2.2
北北基桃竹苗,2017,49,7171,830950,8.63,16.69,4.97,14.24,19.12,32.14,36.9,17.63,78.65,2.36
北北基桃竹苗,2017,50,7766,832006,9.33,17.79,5.48,13.64,19.06,30.31,30.17,13.72,79.85,2.36
北北基桃竹苗,2017,51,8415,831955,10.11,16.01,5.15,13.93,19.09,32.73,35.81,17.14,73.24,2.56
北北基桃竹苗,2017,52,9576,832873,11.5,18.03,3.85,13.95,17.77,34.6,52.0,25.72,74.23,2.65
北北基桃竹苗,2018,1,8581,917131,9.36,18.09,5.06,14.35,19.41,27.84,32.74,14.33,81.94,2.34
北北基桃竹苗,2018,2,8791,918476,9.57,12.69,6.29,14.52,20.77,28.73,29.59,12.77,68.75,2.28
北北基桃竹苗,2018,3,9339,917619,10.18,18.8,7.12,17.43,24.55,28.6,36.43,18.31,82.6,2.95
北北基桃竹苗,2018,4,9083,918659,9.89,16.78,3.76,12.07,15.82,32.43,28.91,11.45,80.49,2.1
北北基桃竹苗,2018,5,8347,918711,9.09,11.31,4.06,13.22,17.34,31.12,27.54,15.25,88.33,1.97
北北基桃竹苗,2018,6,9294,918336,10.12,11.97,7.43,16.75,24.12,30.15,37.98,18.31,83.56,2.2
北北基桃竹苗,2018,7,8655,919148,9.42,17.17,5.35,16.69,22.04,34.61,67.88,27.7,71.08,2.64
北北基桃竹苗,2018,8,9792,916965,10.68,16.46,4.87,15.56,20.43,29.96,43.42,22.26,85.32,2.31
北北基桃竹苗,2018,9,10066,918240,10.96,19.87,10.04,20.16,30.17,25.67,58.36,30.2,82.23,3.07
北北基桃竹苗,2018,10,9241,920183,10.04,16.78,4.16,12.87,17.03,33.82,35.57,16.21,73.72,2.03
北北基桃竹苗,2018,11,9348,919612,10.17,20.09,7.07,19.8,26.87,30.71,46.17,23.35,76.31,3.08
北北基桃竹苗,2018,12,9406,918660,10.24,18.56,4.06,14.72,18.85,39.35,44.54,20.35,66.94,2.15
北北基桃竹苗,2018,13,9198,919851,10.0,22.53,3.93,13.13,17.09,36.01,48.65,22.02,67.97,2.28
北北基桃竹苗,2018,14,7914,918992,8.61,21.13,3.63,12.86,16.43,36.33,66.87,27.28,69.75,2.35
北北基桃竹苗,2018,15,8681,918451,9.45,23.42,6.48,16.89,23.31,30.15,47.05,21.75,75.16,3.05
北北基桃竹苗,2018,16,7887,918805,8.58,22.09,3.49,15.2,18.71,42.97,55.72,24.59,72.68,2.79
北北基桃竹苗,2018,17,7230,918640,7.87,23.84,3.65,15.73,19.37,40.8,44.44,24.44,73.98,2.84
北北基桃竹苗,2018,18,6972,915735,7.61,25.79,3.81,14.22,17.99,35.48,43.52,22.93,72.69,2.98
北北基桃竹苗,2018,19,6616,917660,7.21,25.29,3.49,13.49,16.9,37.41,40.74,17.46,72.71,2.99
北北基桃竹苗,2018,20,6039,915920,6.59,28.54,4.64,13.34,18.03,23.89,37.02,19.11,75.3,3.74
北北基桃竹苗,2018,21,5806,913499,6.36,28.23,3.57,13.54,17.06,32.04,39.39,19.14,72.13,3.48
北北基桃竹苗,2018,22,5400,915749,5.9,27.85,2.98,11.74,14.76,37.18,33.52,16.83,75.64,2.93
北北基桃竹苗,2018,23,5393,914582,5.9,28.63,3.91,11.19,15.11,25.56,29.63,13.46,76.09,2.97
北北基桃竹苗,2018,24,5453,915976,5.95,26.74,3.04,12.16,15.16,42.27,31.64,14.61,75.37,2.25
北北基桃竹苗,2018,25,5241,915449,5.73,28.28,5.12,10.62,15.79,18.49,24.06,9.47,76.95,2.53
北北基桃竹苗,2018,26,5120,911749,5.62,29.39,4.23,11.34,15.54,24.34,29.03,14.49,71.84,3.23
北北基桃竹苗,2018,27,5116,912256,5.61,29.62,4.66,9.24,13.9,21.68,24.37,9.72,68.52,2.47
北北基桃竹苗,2018,28,4950,912434,5.43,29.06,4.37,7.57,11.93,18.4,26.19,11.15,73.69,2.5
北北基桃竹苗,2018,29,4927,916956,5.37,29.67,4.7,7.38,12.09,17.73,25.37,11.87,71.95,2.52
北北基桃竹苗,2018,30,4832,908974,5.32,29.59,4.75,11.85,16.55,24.16,35.89,17.09,74.91,3.1
北北基桃竹苗,2018,31,4694,908236,5.17,30.29,4.14,11.59,15.65,28.24,34.19,15.74,71.57,2.99
北北基桃竹苗,2018,32,5000,912535,5.48,29.81,3.66,10.92,14.55,27.37,34.78,19.13,71.79,3.14
北北基桃竹苗,2018,33,5187,913670,5.68,28.68,4.11,11.95,16.07,25.73,27.09,11.26,77.94,2.68
北北基桃竹苗,2018,34,5379,912333,5.9,28.28,3.75,11.56,15.23,27.12,24.9,10.31,80.23,2.44
北北基桃竹苗,2018,35,5608,912615,6.14,27.38,5.87,13.2,19.07,19.91,28.02,11.75,79.14,2.46
北北基桃竹苗,2018,36,5706,913502,6.25,28.16,4.03,12.18,16.21,27.98,32.88,15.72,78.46,2.77
北北基桃竹苗,2018,37,6010,915601,6.56,28.37,4.55,9.39,13.87,22.24,27.88,11.37,74.95,2.36
北北基桃竹苗,2018,38,5805,913657,6.35,29.01,4.11,11.55,15.62,26.06,37.94,20.67,73.57,3.07
北北基桃竹苗,2018,39,5979,915573,6.53,25.11,3.32,10.45,13.82,40.9,38.78,13.67,76.77,2.04
北北基桃竹苗,2018,40,6543,916470,7.14,24.18,2.83,11.81,14.69,51.02,41.72,17.17,67.79,2.37
北北基桃竹苗,2018,41,6113,915696,6.68,22.78,3.15,11.65,14.8,36.59,26.83,11.99,83.77,2.26
北北基桃竹苗,2018,42,6327,913379,6.93,22.76,3.17,12.37,15.58,40.1,30.0,12.27,79.13,2.17
北北基桃竹苗,2018,43,6109,914767,6.68,23.21,3.94,13.32,17.18,39.21,46.37,18.38,72.85,2.69
北北基桃竹苗,2018,44,6951,914879,7.6,21.87,3.37,11.32,14.52,42.19,30.18,11.39,77.57,2.1
北北基桃竹苗,2018,45,6279,917166,6.85,24.03,4.91,14.52,19.46,27.5,41.07,21.46,81.79,2.88
北北基桃竹苗,2018,46,6265,916601,6.84,22.45,4.28,13.65,17.91,29.45,31.0,14.54,80.19,2.54
北北基桃竹苗,2018,47,6309,917389,6.88,20.85,4.15,13.09,17.26,30.5,26.1,12.84,78.96,2.3
北北基桃竹苗,2018,48,7023,917008,7.66,20.97,5.11,15.71,20.8,31.86,38.33,18.9,75.12,2.7
北北基桃竹苗,2018,49,7638,915632,8.34,20.89,5.81,14.09,19.88,26.66,26.64,12.67,79.62,2.54
北北基桃竹苗,2018,50,7764,915005,8.49,18.39,4.59,12.21,16.82,25.33,21.46,10.51,84.35,2.11
北北基桃竹苗,2018,51,8039,917677,8.76,19.16,6.55,18.37,24.89,32.15,47.38,22.86,71.82,2.98
北北基桃竹苗,2018,52,8171,916601,8.91,16.88,3.66,10.02,13.72,30.24,15.4,7.34,84.35,1.9
北北基桃竹苗,2019,1,6540,917269,7.13,18.64,5.36,13.47,18.82,24.45,19.92,10.24,87.3,2.1
北北基桃竹苗,2019,2,8690,918870,9.46,19.6,6.24,14.97,21.2,23.22,30.89,14.46,84.87,2.18
北北基桃竹苗,2019,3,8813,920605,9.57,16.9,5.61,15.54,21.12,31.48,39.12,19.07,81.25,2.17
北北基桃竹苗,2019,4,9581,919806,10.42,15.4,4.52,14.89,19.41,37.8,44.1,20.26,70.47,2.39
北北基桃竹苗,2019,5,11979,920666,13.01,18.28,6.45,17.22,23.63,30.05,44.29,23.7,76.03,2.43
北北基桃竹苗,2019,6,5341,915457,5.83,17.62,2.87,9.82,12.66,30.88,32.45,16.05,83.67,1.77
北北基桃竹苗,2019,7,10559,920615,11.47,18.6,3.9,13.01,16.91,28.59,25.65,12.66,85.97,2.01
北北基桃竹苗,2019,8,9150,919687,9.95,18.0,5.09,14.74,19.85,30.24,30.67,15.04,86.15,2.13
北北基桃竹苗,2019,9,8506,919411,9.25,18.73,4.09,15.19,19.27,32.82,46.22,23.03,82.83,2.11
北北基桃竹苗,2019,10,8538,918298,9.3,16.38,4.71,16.41,21.03,35.01,27.6,15.44,85.47,1.98
北北基桃竹苗,2019,11,8813,921025,9.57,19.15,4.11,16.06,20.18,42.84,42.64,21.44,69.8,2.18
北北基桃竹苗,2019,12,8516,918401,9.27,20.04,4.95,15.41,20.39,32.76,37.93,19.63,82.48,2.24
北北基桃竹苗,2019,13,8273,917349,9.02,20.86,3.66,13.27,16.9,40.02,38.03,17.74,78.02,2.2
北北基桃竹苗,2019,14,7910,919687,8.6,22.1,4.56,14.82,19.39,38.38,40.39,22.35,80.6,2.26
北北基桃竹苗,2019,15,8323,920725,9.04,21.99,3.85,12.94,16.78,36.87,33.35,17.25,80.0,2.2
北北基桃竹苗,2019,16,7737,921058,8.4,23.39,4.36,16.77,21.11,34.33,35.65,20.11,81.7,2.64
北北基桃竹苗,2019,17,7140,920552,7.76,26.43,3.97,12.55,16.52,33.25,33.24,17.25,76.36,2.89
北北基桃竹苗,2019,18,7297,917364,7.95,22.38,3.08,11.8,14.82,41.04,32.33,14.59,77.41,1.95
北北基桃竹苗,2019,19,7555,918288,8.23,22.8,3.37,12.96,16.36,36.31,24.61,12.63,83.94,2.27
北北基桃竹苗,2019,20,6812,916753,7.43,26.92,5.32,11.63,16.87,21.96,29.75,15.05,80.76,2.29
北北基桃竹苗,2019,21,7116,919672,7.74,25.18,3.63,13.8,17.44,38.22,38.73,17.5,72.41,2.25
北北基桃竹苗,2019,22,6699,917345,7.3,26.03,4.32,11.6,15.9,29.85,26.97,11.23,77.88,2.24
北北基桃竹苗,2019,23,6214,915430,6.79,28.63,6.48,10.72,17.12,18.25,23.01,10.01,73.63,2.3
北北基桃竹苗,2019,24,6724,920205,7.31,25.4,4.38,13.45,17.75,36.36,22.04,11.94,81.43,2.18
北北基桃竹苗,2019,25,6344,915934,6.93,28.56,4.48,11.16,15.58,21.26,20.75,9.09,76.46,2.22
北北基桃竹苗,2019,26,5777,914299,6.32,28.73,4.73,11.37,16.06,23.62,20.71,9.62,77.19,2.21
北北基桃竹苗,2019,27,5569,918541,6.06,29.66,4.34,9.23,13.59,22.19,18.85,8.6,70.74,2.0
北北基桃竹苗,2019,28,5588,914319,6.11,30.01,4.25,9.02,13.26,21.29,20.41,11.83,70.29,2.07
北北基桃竹苗,2019,29,5346,914798,5.84,29.52,4.3,8.79,13.02,21.01,21.74,10.06,75.83,2.15
北北基桃竹苗,2019,30,5272,917273,5.75,29.3,4.3,10.3,14.54,23.81,21.78,11.06,75.99,2.25
北北基桃竹苗,2019,31,5096,909019,5.61,30.18,3.98,7.53,11.51,21.57,18.89,10.71,71.78,2.2
北北基桃竹苗,2019,32,4942,916345,5.39,29.44,3.78,6.87,10.67,23.16,21.4,10.7,77.52,1.93
北北基桃竹苗,2019,33,5169,915353,5.65,29.13,3.54,9.83,13.39,31.51,19.04,11.06,75.74,2.07
北北基桃竹苗,2019,34,5387,915984,5.88,28.73,4.06,9.35,13.42,23.3,20.89,10.67,78.31,2.23
北北基桃竹苗,2019,35,5245,918636,5.71,29.4,4.65,9.3,13.94,22.64,23.59,14.07,74.84,2.4
北北基桃竹苗,2019,36,5448,917113,5.94,27.98,5.44,10.34,15.73,21.56,20.41,11.77,78.81,2.34
北北基桃竹苗,2019,37,5507,919021,5.99,28.43,3.86,8.69,12.51,26.96,23.63,13.72,75.27,2.2
北北基桃竹苗,2019,38,6436,920166,6.99,24.39,3.4,11.43,14.82,45.1,32.8,14.0,77.67,2.02
北北基桃竹苗,2019,39,6595,918182,7.18,25.16,3.91,9.52,13.47,26.01,18.07,8.21,81.1,2.04
北北基桃竹苗,2019,40,6026,917790,6.57,27.22,4.68,11.71,16.42,32.67,35.46,23.03,74.82,2.36
北北基桃竹苗,2019,41,6045,918674,6.58,25.5,2.7,10.53,13.2,43.84,31.83,16.94,72.03,2.22
北北基桃竹苗,2019,42,6814,916274,7.44,22.73,2.85,10.37,13.24,45.4,32.73,13.73,71.21,1.96
北北基桃竹苗,2019,43,6946,918388,7.56,23.37,3.27,11.67,14.92,40.56,28.0,13.74,72.58,2.2
北北基桃竹苗,2019,44,6642,918683,7.23,22.87,2.66,10.43,13.04,43.54,40.86,17.56,80.72,2.0
北北基桃竹苗,2019,45,7031,918454,7.66,21.48,3.35,10.79,14.13,43.23,28.68,12.71,68.28,2.03
北北基桃竹苗,2019,46,7492,918974,8.15,21.54,4.62,14.88,19.49,38.78,42.47,21.61,70.88,2.31
北北基桃竹苗,2019,47,7566,917965,8.24,20.72,4.31,10.79,15.05,27.98,22.12,9.68,82.93,2.03
北北基桃竹苗,2019,48,7439,917964,8.1,19.09,3.54,11.08,14.67,32.25,23.93,11.47,77.43,2.08
北北基桃竹苗,2019,49,7579,918403,8.25,15.52,3.98,11.35,15.34,35.75,22.85,10.6,72.8,2.02
北北基桃竹苗,2019,50,8525,918336,9.28,19.25,5.89,15.81,21.72,31.07,32.17,16.87,73.94,2.47
北北基桃竹苗,2019,51,8619,917791,9.39,19.41,6.56,14.86,21.37,22.39,19.03,10.11,84.36,2.26
北北基桃竹苗,2019,52,8733,920140,9.49,18.25,7.25,15.26,22.53,23.4,23.15,12.12,82.15,2.06
宜花東,2016,1,106,46811,2.26,21.12,4.53,10.81,15.33,21.84,28.68,13.23,82.31,2.06
宜花東,2016,2,625,62583,9.99,18.25,3.09,10.35,13.44,26.94,28.18,14.18,80.56,1.79
宜花東,2016,3,601,62848,9.56,17.91,3.99,11.41,15.32,23.72,31.55,16.65,81.62,2.09
宜花東,2016,4,634,62525,10.14,14.35,4.38,10.12,14.4,24.9,26.12,12.48,77.66,1.86
宜花東,2016,5,709,64351,11.02,17.98,3.49,10.21,13.69,25.88,20.11,9.3,81.31,1.71
宜花東,2016,6,885,62848,14.08,16.59,2.47,8.96,11.29,36.91,45.3,23.93,67.76,1.84
宜花東,2016,7,457,59709,7.65,18.08,3.1,9.28,12.34,24.65,26.18,13.3,77.34,1.75
宜花東,2016,8,1036,64567,16.05,17.77,2.56,9.59,12.08,33.91,42.43,18.78,74.52,1.79
宜花東,2016,9,1026,63805,16.08,18.0,2.59,9.15,11.59,35.38,39.35,17.12,69.75,1.8
宜花東,2016,10,914,63264,14.45,21.11,3.19,8.96,12.1,24.96,29.09,14.01,78.42,1.94
宜花東,2016,11,799,63799,12.52,17.6,3.91,11.18,15.01,28.29,27.09,13.41,82.69,1.8
宜花東,2016,12,731,63324,11.54,20.34,3.89,10.51,14.41,29.76,37.27,19.1,84.08,1.85
宜花東,2016,13,648,62848,10.31,17.56,2.29,10.19,12.51,41.97,45.96,23.56,70.83,2.05
宜花東,2016,14,717,62549,11.46,24.3,2.41,9.02,11.44,28.65,45.96,24.02,78.02,2.08
宜花東,2016,15,561,62270,9.01,24.11,2.56,9.51,11.94,26.35,32.63,15.9,81.95,2.09
宜花東,2016,16,597,62513,9.55,24.79,2.83,8.57,11.25,29.06,32.54,13.85,77.62,2.07
宜花東,2016,17,524,60125,8.72,26.06,2.59,7.48,10.05,25.14,34.19,16.04,78.99,2.13
宜花東,2016,18,531,61765,8.6,25.34,2.36,7.93,10.19,35.18,47.86,22.84,75.99,2.11
宜花東,2016,19,494,61361,8.05,27.12,2.3,6.75,9.03,24.27,29.17,10.97,77.4,1.74
宜花東,2016,20,489,62986,7.76,25.48,2.05,6.6,8.62,31.65,26.16,10.72,79.95,1.81
宜花東,2016,21,531,62158,8.54,26.31,2.54,7.52,9.95,23.87,25.5,11.34,85.3,1.98
宜花東,2016,22,450,62907,7.15,29.32,2.35,6.12,8.46,20.49,27.28,10.24,76.89,2.01
宜花東,2016,23,390,58302,6.69,28.17,2.25,6.11,8.3,21.86,23.14,9.3,78.8,1.81
宜花東,2016,24,402,60056,6.69,27.34,3.57,6.73,9.59,16.37,23.61,7.79,82.29,1.74
宜花東,2016,25,443,59191,7.48,29.22,2.75,5.38,8.18,17.2,22.54,8.24,74.49,1.96
宜花東,2016,26,403,59471,6.78,29.72,2.79,5.32,8.21,15.52,22.43,7.59,74.66,1.92
宜花東,2016,27,398,55909,7.12,29.88,2.88,4.96,7.88,14.68,21.16,7.0,72.73,1.7
宜花東,2016,28,330,59491,5.55,28.37,2.49,5.44,7.93,22.14,26.5,7.7,81.96,1.73
宜花東,2016,29,345,58979,5.85,29.92,2.68,5.87,8.48,20.68,28.36,10.53,72.56,2.0
宜花東,2016,30,296,58666,5.05,30.13,2.39,5.56,7.92,22.18,26.44,11.93,70.57,2.12
宜花東,2016,31,335,58083,5.77,29.19,2.37,5.63,8.0,21.24,28.69,9.94,74.65,1.92
宜花東,2016,32,312,58011,5.38,29.47,2.35,5.58,7.75,23.39,23.68,9.89,75.22,1.94
宜花東,2016,33,353,60091,5.87,28.22,2.5,5.95,8.25,20.46,21.64,7.23,80.16,1.94
宜花東,2016,34,348,57427,6.06,29.22,2.38,5.95,8.34,25.16,29.38,12.73,74.29,2.04
宜花東,2016,35,358,58691,6.1,27.84,2.15,7.08,9.04,36.73,38.01,17.24,74.39,2.05
宜花東,2016,36,405,57377,7.06,27.87,2.71,6.57,9.27,21.02,25.36,9.9,80.46,1.96
宜花東,2016,37,359,59296,6.05,27.33,2.74,5.31,8.15,19.63,20.92,6.82,83.77,1.95
宜花東,2016,38,348,58598,5.94,26.8,2.48,6.12,8.68,27.76,29.26,10.88,78.82,1.83
宜花東,2016,39,421,59695,7.05,27.32,2.27,5.29,7.66,28.02,36.37,12.17,80.47,1.69
宜花東,2016,40,379,60544,6.26,27.11,2.92,6.15,9.17,18.44,25.71,9.87,79.72,2.03
宜花東,2016,41,350,58184,6.02,25.32,3.39,6.58,9.84,18.28,17.63,6.23,87.76,1.75
宜花東,2016,42,355,60768,5.84,27.04,3.2,6.09,9.3,18.8,29.35,10.56,78.84,1.87
宜花東,2016,43,389,59964,6.49,27.49,2.59,6.79,9.39,21.17,28.43,9.63,81.16,1.95
宜花東,2016,44,399,59549,6.7,24.45,2.11,6.62,8.69,33.11,38.5,10.69,76.19,1.88
宜花東,2016,45,485,61549,7.88,22.99,2.48,7.9,10.54,28.96,31.91,11.0,76.56,1.8
宜花東,2016,46,493,61945,7.96,23.9,2.55,8.64,11.2,29.48,40.76,16.89,76.58,1.96
宜花東,2016,47,554,61537,9.0,23.35,3.23,8.6,11.95,22.75,27.49,10.92,82.18,1.87
宜花東,2016,48,524,62469,8.39,21.27,2.8,9.37,12.19,26.17,33.46,11.82,81.59,1.71
宜花東,2016,49,501,63730,7.86,22.05,2.53,9.44,12.03,28.96,40.32,16.45,78.67,1.99
宜花東,2016,50,549,60756,9.04,20.58,2.66,9.28,11.93,29.45,33.36,13.52,77.86,1.95
宜花東,2016,51,508,62474,8.13,20.41,3.3,9.73,13.16,23.93,34.5,14.85,74.8,2.01
宜花東,2016,52,567,62998,9.0,19.31,2.68,9.28,11.94,27.82,41.75,16.2,73.42,1.83
宜花東,2017,1,498,61568,8.09,22.06,2.96,8.94,11.91,24.41,33.89,14.95,75.06,1.86
宜花東,2017,2,581,60491,9.6,19.33,2.5,9.86,12.28,29.42,38.29,17.81,79.95,1.9
