region,year,week,value
北北基桃竹苗,2019,11,69.8
宜花東,2019,11,72.13
雲嘉南,2019,11,73.32
高屏,2019,11,69.51
中彰投,2019,12,79.88
北北基桃竹苗,2019,12,82.48
宜花東,2019,12,78.3
雲嘉南,2019,12,80.63
高屏,2019,12,76.64
中彰投,2019,13,76.94
北北基桃竹苗,2019,13,78.02
宜花東,2019,13,78.42
雲嘉南,2019,13,77.41
高屏,2019,13,74.4
中彰投,2019,14,78.94
北北基桃竹苗,2019,14,80.6
宜花東,2019,14,77.42
雲嘉南,2019,14,78.1
高屏,2019,14,73.28
中彰投,2019,15,76.54
北北基桃竹苗,2019,15,80.0
宜花東,2019,15,77.42
雲嘉南,2019,15,76.26
高屏,2019,15,72.97
中彰投,2019,16,80.63
北北基桃竹苗,2019,16,81.7
宜花東,2019,16,80.83
雲嘉南,2019,16,80.36
高屏,2019,16,77.96
中彰投,2019,17,73.25
北北基桃竹苗,2019,17,76.36
宜花東,2019,17,75.57
雲嘉南,2019,17,75.75
高屏,2019,17,73.91
中彰投,2019,18,80.93
北北基桃竹苗,2019,18,77.41
宜花東,2019,18,80.37
雲嘉南,2019,18,82.68
高屏,2019,18,82.47
中彰投,2019,19,81.84
北北基桃竹苗,2019,19,83.94
宜花東,2019,19,81.88
雲嘉南,2019,19,82.62
高屏,2019,19,78.99
中彰投,2019,20,81.31
北北基桃竹苗,2019,20,80.76
宜花東,2019,20,81.54
雲嘉南,2019,20,79.9
高屏,2019,20,79.53
中彰投,2019,21,78.61
北北基桃竹苗,2019,21,72.41
宜花東,2019,21,79.73
雲嘉南,2019,21,77.85
高屏,2019,21,79.3
中彰投,2019,22,76.59
北北基桃竹苗,2019,22,77.88
宜花東,2019,22,81.03
雲嘉南,2019,22,76.77
高屏,2019,22,77.12
中彰投,2019,23,74.46
北北基桃竹苗,2019,23,73.63
宜花東,2019,23,77.11
雲嘉南,2019,23,75.75
高屏,2019,23,75.82
中彰投,2019,24,81.5
北北基桃竹苗,2019,24,81.43
宜花東,2019,24,83.61
雲嘉南,2019,24,82.41
高屏,2019,24,81.64
中彰投,2019,25,73.29
北北基桃竹苗,2019,25,76.46
宜花東,2019,25,75.86
雲嘉南,2019,25,75.06
高屏,2019,25,74.5
中彰投,2019,26,74.52
北北基桃竹苗,2019,26,77.19
宜花東,2019,26,77.17
雲嘉南,2019,26,77.35
高屏,2019,26,80.81
中彰投,2019,27,73.99
北北基桃竹苗,2019,27,70.74
宜花東,2019,27,75.04
雲嘉南,2019,27,79.66
高屏,2019,27,83.92
中彰投,2019,28,72.0
北北基桃竹苗,2019,28,70.29
